File number, Database, Animal ID, Site, Mouse strain, Genotype, Gender, Age (months), Schedule name, Schedule run date,Day, Max number of trials, Max schedule time
,,gt11f018,UOG,5xFAD,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,4/15/2014 0:00,1,30,3600
,,gt11f018,UOG,5xFAD,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,4/16/2014 0:00,1,30,3600
,,gt11f018,UOG,5xFAD,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,4/17/2014 0:00,1,30,3600
,,gt11f019,UOG,5xFAD,t,M,4,5CSRTT_Habituation_1_,3/24/2014 0:00,1,0,600
,,gt11f019,UOG,5xFAD,t,M,4,5CSRTT_Habituation_2_,3/25/2014 0:00,1,0,1200
,,gt11f019,UOG,5xFAD,t,M,4,5CSRTT_Habituation_2_,3/26/2014 0:00,1,,2400
,,gt11f019,UOG,5xFAD,t,M,4,5CSRTT_Habituation_2_,3/27/2014 0:00,1,,2400
,,gt11f019,UOG,5xFAD,t,M,4,5CSRTT_Initial_Touch_Training_v3,3/28/2014 0:00,1,30,3600
,,gt11f019,UOG,5xFAD,t,M,4,5CSRTT_Must_Touch_Training_v2,3/31/2014 0:00,1,30,3600
,,gt11f019,UOG,5xFAD,t,M,4,5CSRTT_Must_Initiate_Training_v1,4/1/2014 0:00,1,30,3600
,,gt11f019,UOG,5xFAD,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,4/2/2014 0:00,1,30,3600
,,gt11f019,UOG,5xFAD,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,4/3/2014 0:00,1,30,3600
,,gt11f019,UOG,5xFAD,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,4/4/2014 0:00,1,30,3600
,,gt11f019,UOG,5xFAD,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,4/7/2014 0:00,1,30,3600
,,gt11f019,UOG,5xFAD,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,4/8/2014 0:00,1,30,3600
,,gt11f019,UOG,5xFAD,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,4/9/2014 0:00,1,30,3600
,,gt11f019,UOG,5xFAD,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,4/11/2014 0:00,1,30,3600
,,gt11f019,UOG,5xFAD,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,4/14/2014 0:00,1,30,3600
,,gt11f019,UOG,5xFAD,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,4/15/2014 0:00,1,30,3600
,,gt11f019,UOG,5xFAD,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,4/16/2014 0:00,1,30,3600
,,gt11f019,UOG,5xFAD,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,4/17/2014 0:00,1,30,3600
,,gt11f019,UOG,5xFAD,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,4/18/2014 0:00,1,30,3600
,,gt11x018,UOG,3xTG,t,M,4,5CSRTT_Habituation_1_,2/27/2014 0:00,1,0,600
,,gt11x018,UOG,3xTG,t,M,4,5CSRTT_Habituation_2_,2/28/2014 0:00,1,0,1200
,,gt11x018,UOG,3xTG,t,M,4,5CSRTT_Habituation_2_,3/3/2014 0:00,1,0,1200
,,gt11x018,UOG,3xTG,t,M,4,5CSRTT_Habituation_2_,3/4/2014 0:00,1,0,2400
,,gt11x018,UOG,3xTG,t,M,4,5CSRTT_Habituation_2_,3/4/2014 0:00,1,0,2400
,,gt11x018,UOG,3xTG,t,M,4,5CSRTT_Initial_Touch_Training_v3,3/5/2014 0:00,1,30,3600
,,gt11x018,UOG,3xTG,t,M,4,5CSRTT_Must_Touch_Training_v2,3/6/2014 0:00,1,30,3600
,,gt11x018,UOG,3xTG,t,M,4,5CSRTT_Must_Initiate_Training_v1,3/10/2014 0:00,1,30,3600
,,gt11x018,UOG,3xTG,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,3/11/2014 0:00,1,30,3600
,,gt11x018,UOG,3xTG,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,3/12/2014 0:00,1,30,3600
,,gt11x018,UOG,3xTG,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,3/13/2014 0:00,1,30,3600
,,gt122a280,UOG,APP,t,M,4,5CSRTT_Habituation_1_,7/6/2015 0:00,1,0,600
,,gt122a280,UOG,APP,t,M,4,5CSRTT_Habituation_2_,7/7/2015 0:00,1,0,1200
,,gt122a280,UOG,APP,t,M,4,5CSRTT_Habituation_2_,7/8/2015 0:00,1,0,2400
,,gt122a280,UOG,APP,t,M,4,5CSRTT_Habituation_2_,7/9/2015 0:00,1,0,2400
,,gt122a280,UOG,APP,t,M,4,5CSRTT_Initial_Touch_Training_v3,7/10/2015 0:00,1,30,3600
,,gt122a280,UOG,APP,t,M,4,5CSRTT_Must_Touch_Training_v2,7/13/2015 0:00,1,30,3600
,,gt122a280,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/15/2015 0:00,1,30,3600
,,gt122a280,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/16/2015 0:00,1,30,3600
,,gt122a280,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/17/2015 0:00,1,30,3600
,,gt122a280,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/20/2015 0:00,1,30,3600
,,gt122a280,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/21/2015 0:00,1,30,3600
,,gt122a280,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/22/2015 0:00,1,30,3600
,,gt122a280,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/24/2015 0:00,1,30,3600
,,gt122a280,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/27/2015 0:00,1,30,3600
,,gt122a280,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/28/2015 0:00,1,30,3600
,,gt122a280,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/29/2015 0:00,1,30,3600
,,gt122a280,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/30/2015 0:00,1,30,3600
,,gt122a280,UOG,APP,t,M,4,5CSRTT_Must_Initiate_Training_v1,3/1/2016 0:00,1,30,3600
,,gt122a281,UOG,APP,t,M,4,5CSRTT_Habituation_1_,7/6/2015 0:00,1,0,600
,,gt122a281,UOG,APP,t,M,4,5CSRTT_Habituation_2_,7/7/2015 0:00,1,0,1200
,,gt122a281,UOG,APP,t,M,4,5CSRTT_Habituation_2_,7/8/2015 0:00,1,0,2400
,,gt122a281,UOG,APP,t,M,4,5CSRTT_Habituation_2_,7/9/2015 0:00,1,0,2400
,,gt122a281,UOG,APP,t,M,4,5CSRTT_Initial_Touch_Training_v3,7/10/2015 0:00,1,30,3600
,,gt122a281,UOG,APP,t,M,4,5CSRTT_Must_Touch_Training_v2,7/13/2015 0:00,1,30,3600
,,gt122a281,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/15/2015 0:00,1,30,3600
,,gt122a281,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/16/2015 0:00,1,30,3600
,,gt122a281,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/17/2015 0:00,1,30,3600
,,gt122a281,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/20/2015 0:00,1,30,3600
,,gt122a281,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/21/2015 0:00,1,30,3600
,,gt122a281,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/22/2015 0:00,1,30,3600
,,gt122a281,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/24/2015 0:00,1,30,3600
,,gt122a281,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/27/2015 0:00,1,30,3600
,,gt122a281,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/28/2015 0:00,1,30,3600
,,gt122a281,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/29/2015 0:00,1,30,3600
,,gt122a281,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/30/2015 0:00,1,30,3600
,,gt122a281,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/31/2015 0:00,1,30,3600
,,gt122a281,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,8/4/2015 0:00,1,30,3600
,,gt122a281,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,8/5/2015 0:00,1,30,3600
,,gt122a281,UOG,APP,t,M,4,5CSRTT_Must_Initiate_Training_v1,3/1/2016 0:00,1,30,3600
,,gt122a282,UOG,APP,t,M,4,5CSRTT_Habituation_1_,7/6/2015 0:00,1,0,600
,,gt122a282,UOG,APP,t,M,4,5CSRTT_Habituation_2_,7/7/2015 0:00,1,0,1200
,,gt122a282,UOG,APP,t,M,4,5CSRTT_Habituation_2_,7/8/2015 0:00,1,0,2400
,,gt122a282,UOG,APP,t,M,4,5CSRTT_Habituation_2_,7/9/2015 0:00,1,0,2400
,,gt122a282,UOG,APP,t,M,4,5CSRTT_Initial_Touch_Training_v3,7/10/2015 0:00,1,30,3600
,,gt122a282,UOG,APP,t,M,4,5CSRTT_Must_Touch_Training_v2,7/13/2015 0:00,1,30,3600
,,gt122a282,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/15/2015 0:00,1,30,3600
,,gt122a282,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/16/2015 0:00,1,30,3600
,,gt122a282,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/17/2015 0:00,1,30,3600
,,gt122a282,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/20/2015 0:00,1,30,3600
,,gt122a282,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/21/2015 0:00,1,30,3600
,,gt122a282,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/22/2015 0:00,1,30,3600
,,gt122a282,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/24/2015 0:00,1,30,3600
,,gt122a282,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/27/2015 0:00,1,30,3600
,,gt122a282,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/28/2015 0:00,1,30,3600
,,gt122a282,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/29/2015 0:00,1,30,3600
,,gt122a282,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/30/2015 0:00,1,30,3600
,,gt122a283,UOG,APP,t,M,4,5CSRTT_Habituation_1_,7/6/2015 0:00,1,0,600
,,gt122a283,UOG,APP,t,M,4,5CSRTT_Habituation_2_,7/7/2015 0:00,1,0,1200
,,gt122a283,UOG,APP,t,M,4,5CSRTT_Habituation_2_,7/8/2015 0:00,1,0,2400
,,gt122a283,UOG,APP,t,M,4,5CSRTT_Habituation_2_,7/9/2015 0:00,1,0,2400
,,gt122a283,UOG,APP,t,M,4,5CSRTT_Initial_Touch_Training_v3,7/10/2015 0:00,1,30,3600
,,gt122a283,UOG,APP,t,M,4,5CSRTT_Must_Touch_Training_v2,7/13/2015 0:00,1,30,3600
,,gt122a283,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/15/2015 0:00,1,30,3600
,,gt122a283,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/16/2015 0:00,1,30,3600
,,gt122a283,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/17/2015 0:00,1,30,3600
,,gt122a283,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/20/2015 0:00,1,30,3600
,,gt122a283,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/21/2015 0:00,1,30,3600
,,gt122a283,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/22/2015 0:00,1,30,3600
,,gt122a283,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/24/2015 0:00,1,30,3600
,,gt122a283,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/27/2015 0:00,1,30,3600
,,gt122a283,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/28/2015 0:00,1,30,3600
,,gt122a283,UOG,APP,t,M,4,5CSRTT_Must_Initiate_Training_v1,7/29/2015 0:00,1,30,3600
,,gt122a283,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/29/2015 0:00,1,30,3600
,,gt123a284,UOG,APP,t,M,4,5CSRTT_Habituation_1_,7/6/2015 0:00,1,0,600
,,gt123a284,UOG,APP,t,M,4,5CSRTT_Habituation_2_,7/7/2015 0:00,1,0,1200
,,gt123a284,UOG,APP,t,M,4,5CSRTT_Habituation_2_,7/8/2015 0:00,1,0,2400
,,gt123a284,UOG,APP,t,M,4,5CSRTT_Habituation_2_,7/9/2015 0:00,1,0,2400
,,gt123a284,UOG,APP,t,M,4,5CSRTT_Initial_Touch_Training_v3,7/10/2015 0:00,1,30,3600
,,gt123a284,UOG,APP,t,M,4,5CSRTT_Must_Touch_Training_v2,7/13/2015 0:00,1,30,3600
,,gt123a284,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/15/2015 0:00,1,30,3600
,,gt123a284,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/16/2015 0:00,1,30,3600
,,gt123a284,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/17/2015 0:00,1,30,3600
,,gt123a284,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/20/2015 0:00,1,30,3600
,,gt123a284,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/21/2015 0:00,1,30,3600
,,gt123a284,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/22/2015 0:00,1,30,3600
,,gt123a284,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/24/2015 0:00,1,30,3600
,,gt123a284,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/27/2015 0:00,1,30,3600
,,gt123a284,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/28/2015 0:00,1,30,3600
,,gt123a284,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/29/2015 0:00,1,30,3600
,,gt123a284,UOG,APP,t,M,4,5CSRTT_Must_Initiate_Training_v1,7/29/2015 0:00,1,30,3600
,,gt123a284,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/30/2015 0:00,1,30,3600
,,gt123a284,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/31/2015 0:00,1,30,3600
,,gt123a285,UOG,APP,t,M,4,5CSRTT_Habituation_1_,7/6/2015 0:00,1,0,600
,,gt123a285,UOG,APP,t,M,4,5CSRTT_Habituation_2_,7/7/2015 0:00,1,0,1200
,,gt123a285,UOG,APP,t,M,4,5CSRTT_Habituation_2_,7/8/2015 0:00,1,0,2400
,,gt123a285,UOG,APP,t,M,4,5CSRTT_Habituation_2_,7/9/2015 0:00,1,0,2400
,,gt123a285,UOG,APP,t,M,4,5CSRTT_Initial_Touch_Training_v3,7/10/2015 0:00,1,30,3600
,,gt123a285,UOG,APP,t,M,4,5CSRTT_Must_Touch_Training_v2,7/13/2015 0:00,1,30,3600
,,gt123a285,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/15/2015 0:00,1,30,3600
,,gt123a285,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/16/2015 0:00,1,30,3600
,,gt123a285,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/17/2015 0:00,1,30,3600
,,gt123a285,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/20/2015 0:00,1,30,3600
,,gt123a285,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/21/2015 0:00,1,30,3600
,,gt123a285,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/22/2015 0:00,1,30,3600
,,gt123a285,UOG,APP,t,M,4,5CSRTT_Must_Initiate_Training_v1,7/29/2015 0:00,1,30,3600
,,gt123a286,UOG,APP,t,M,4,5CSRTT_Habituation_1_,7/6/2015 0:00,1,0,600
,,gt123a286,UOG,APP,t,M,4,5CSRTT_Habituation_2_,7/7/2015 0:00,1,0,1200
,,gt123a286,UOG,APP,t,M,4,5CSRTT_Habituation_2_,7/8/2015 0:00,1,0,2400
,,gt123a286,UOG,APP,t,M,4,5CSRTT_Habituation_2_,7/9/2015 0:00,1,0,2400
,,gt123a286,UOG,APP,t,M,4,5CSRTT_Initial_Touch_Training_v3,7/10/2015 0:00,1,30,3600
,,gt123a286,UOG,APP,t,M,4,5CSRTT_Must_Touch_Training_v2,7/13/2015 0:00,1,30,3600
,,gt123a286,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/15/2015 0:00,1,30,3600
,,gt123a286,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/16/2015 0:00,1,30,3600
,,gt123a286,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/17/2015 0:00,1,30,3600
,,gt123a286,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/20/2015 0:00,1,30,3600
,,gt123a286,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/21/2015 0:00,1,30,3600
,,gt123a286,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/22/2015 0:00,1,30,3600
,,gt123a286,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/24/2015 0:00,1,30,3600
,,gt123a286,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/27/2015 0:00,1,30,3600
,,gt123a286,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/28/2015 0:00,1,30,3600
,,gt123a286,UOG,APP,t,M,4,5CSRTT_Must_Initiate_Training_v1,7/29/2015 0:00,1,30,3600
,,gt123a287,UOG,APP,t,M,4,5CSRTT_Habituation_1_,7/6/2015 0:00,1,0,600
,,gt123a287,UOG,APP,t,M,4,5CSRTT_Habituation_2_,7/7/2015 0:00,1,0,1200
,,gt123a287,UOG,APP,t,M,4,5CSRTT_Habituation_2_,7/8/2015 0:00,1,0,2400
,,gt123a287,UOG,APP,t,M,4,5CSRTT_Habituation_2_,7/9/2015 0:00,1,0,2400
,,gt123a287,UOG,APP,t,M,4,5CSRTT_Initial_Touch_Training_v3,7/10/2015 0:00,1,30,3600
,,gt123a287,UOG,APP,t,M,4,5CSRTT_Must_Touch_Training_v2,7/13/2015 0:00,1,30,3600
,,gt123a287,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/15/2015 0:00,1,30,3600
,,gt123a287,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/16/2015 0:00,1,30,3600
,,gt123a287,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/17/2015 0:00,1,30,3600
,,gt123a287,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/20/2015 0:00,1,30,3600
,,gt123a287,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/21/2015 0:00,1,30,3600
,,gt123a287,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/22/2015 0:00,1,30,3600
,,gt123a287,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/24/2015 0:00,1,30,3600
,,gt123a287,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/27/2015 0:00,1,30,3600
,,gt123a287,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/28/2015 0:00,1,30,3600
,,gt123a287,UOG,APP,t,M,4,5CSRTT_Must_Initiate_Training_v1,7/29/2015 0:00,1,30,3600
,,gt123a287,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/29/2015 0:00,1,30,3600
,,gt123a287,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/30/2015 0:00,1,30,3600
,,gt123a287,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/31/2015 0:00,1,30,3600
,,gt123a287,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,8/4/2015 0:00,1,30,3600
,,gt123a287,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,8/5/2015 0:00,1,30,3600
,,gt124a288,UOG,APP,t,M,4,5CSRTT_Habituation_1_,7/6/2015 0:00,1,0,600
,,gt124a288,UOG,APP,t,M,4,5CSRTT_Habituation_2_,7/7/2015 0:00,1,0,1200
,,gt124a288,UOG,APP,t,M,4,5CSRTT_Habituation_2_,7/8/2015 0:00,1,0,2400
,,gt124a288,UOG,APP,t,M,4,5CSRTT_Habituation_2_,7/9/2015 0:00,1,0,2400
,,gt124a288,UOG,APP,t,M,4,5CSRTT_Must_Touch_Training_v2,7/13/2015 0:00,1,30,3600
,,gt124a288,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/15/2015 0:00,1,30,3600
,,gt124a288,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/16/2015 0:00,1,30,3600
,,gt124a288,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/17/2015 0:00,1,30,3600
,,gt124a288,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/20/2015 0:00,1,30,3600
,,gt124a288,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/21/2015 0:00,1,30,3600
,,gt124a288,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/22/2015 0:00,1,30,3600
,,gt124a288,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/24/2015 0:00,1,30,3600
,,gt124a288,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/27/2015 0:00,1,30,3600
,,gt124a288,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/28/2015 0:00,1,30,3600
,,gt124a288,UOG,APP,t,M,4,5CSRTT_Must_Initiate_Training_v1,7/29/2015 0:00,1,30,3600
,,gt124a288,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/29/2015 0:00,1,30,3600
,,gt124a288,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/30/2015 0:00,1,30,3600
,,gt124a288,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/31/2015 0:00,1,30,3600
,,gt124a288,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,8/4/2015 0:00,1,30,3600
,,gt124a289,UOG,APP,t,M,4,5CSRTT_Habituation_1_,7/6/2015 0:00,1,0,600
,,gt124a289,UOG,APP,t,M,4,5CSRTT_Habituation_2_,7/7/2015 0:00,1,0,1200
,,gt124a289,UOG,APP,t,M,4,5CSRTT_Habituation_2_,7/8/2015 0:00,1,0,2400
,,gt124a289,UOG,APP,t,M,4,5CSRTT_Habituation_2_,7/9/2015 0:00,1,0,2400
,,gt124a289,UOG,APP,t,M,4,5CSRTT_Must_Touch_Training_v2,7/13/2015 0:00,1,30,3600
,,gt124a289,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/15/2015 0:00,1,30,3600
,,gt124a289,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/16/2015 0:00,1,30,3600
,,gt124a289,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/17/2015 0:00,1,30,3600
,,gt124a289,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/20/2015 0:00,1,30,3600
,,gt124a289,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/21/2015 0:00,1,30,3600
,,gt124a289,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/22/2015 0:00,1,30,3600
,,gt124a289,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/24/2015 0:00,1,30,3600
,,gt124a289,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/27/2015 0:00,1,30,3600
,,gt124a289,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/28/2015 0:00,1,30,3600
,,gt124a289,UOG,APP,t,M,4,5CSRTT_Must_Initiate_Training_v1,7/29/2015 0:00,1,30,3600
,,gt124a289,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/29/2015 0:00,1,30,3600
,,gt124a289,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/30/2015 0:00,1,30,3600
,,gt124a290,UOG,APP,t,M,4,5CSRTT_Habituation_1_,7/6/2015 0:00,1,0,600
,,gt124a290,UOG,APP,t,M,4,5CSRTT_Habituation_2_,7/7/2015 0:00,1,0,1200
,,gt124a290,UOG,APP,t,M,4,5CSRTT_Habituation_2_,7/8/2015 0:00,1,0,2400
,,gt124a290,UOG,APP,t,M,4,5CSRTT_Habituation_2_,7/9/2015 0:00,1,0,2400
,,gt124a290,UOG,APP,t,M,4,5CSRTT_Must_Touch_Training_v2,7/13/2015 0:00,1,30,3600
,,gt124a290,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/15/2015 0:00,1,30,3600
,,gt124a290,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/16/2015 0:00,1,30,3600
,,gt124a290,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/17/2015 0:00,1,30,3600
,,gt124a290,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/20/2015 0:00,1,30,3600
,,gt124a290,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/21/2015 0:00,1,30,3600
,,gt124a290,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/22/2015 0:00,1,30,3600
,,gt124a290,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/24/2015 0:00,1,30,3600
,,gt124a290,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/27/2015 0:00,1,30,3600
,,gt124a290,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/28/2015 0:00,1,30,3600
,,gt124a290,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/29/2015 0:00,1,30,3600
,,gt124a290,UOG,APP,t,M,4,5CSRTT_Punish_Incorrect_Training_v3,7/30/2015 0:00,1,30,3600
,,gt124a291,UOG,APP,t,M,4,5CSRTT_Habituation_1_,7/6/2015 0:00,1,0,600
,,gt124a291,UOG,APP,t,M,4,5CSRTT_Habituation_2_,7/7/2015 0:00,1,0,1200
,,gt124a291,UOG,APP,t,M,4,5CSRTT_Habituation_2_,7/8/2015 0:00,1,0,2400
,,gt124a291,UOG,APP,t,M,4,5CSRTT_Habituation_2_,7/9/2015 0:00,1,0,2400
,,gt124a291,UOG,APP,t,M,4,5CSRTT_Must_Touch_Training_v2,7/13/2015 0:00,1,30,3600
